南湖区税务局;120.785931853281;30.7531954947946
甪里街双溪路;120.783676319294;30.7638862809662
石堰苑南区西;120.773064522335;30.7136331616572
城南路嘉杭路;120.721383217355;30.7307132349572
皇都花苑;120.781575209407;30.7552085621325
秀洲大道万科金域缇;120.685015269393;30.7869173167867
佳园小区;120.709213649285;30.7698124537674
亚太花苑;120.809786962854;30.7458084620271
三元路建国北路;120.743985191742;30.7812348316646
秀园路洪贤路（智富;120.680102090378;30.7626196875529
市图书馆;120.760737822577;30.7473040741916
义庄东;120.694898237124;30.7792969747081
禾源新都（南区）;120.718652638646;30.7054696850034
市青少年宫;120.741867042868;30.7786189920372
西马桥小区;120.740622471784;30.7841792616783
长桥路腊梅路;120.739300000562;30.7263960006732
北师大附属学校;120.798784929011;30.7466242232454
甪里街纺工路;120.763259047982;30.7643902483938
南溪农贸市场;120.796102815913;30.7532923953295
城南路真合路;120.735065256624;30.7478548266594
双溪路望湖路;120.785625916523;30.7498636457574
放鹤洲小区一期;120.741252605987;30.7509715655944
范蠡湖公园;120.739257176824;30.7587546911396
三水湾农贸市场;120.774836334829;30.7599906616593
桐乡大道嘉杭路;120.718810213357;30.7442283267511
市运管局西;120.71685885884;30.7673583153863
华新花园南（大润发;120.708073538236;30.7605813330287
秀洲区公安分局;120.710028103307;30.7662086427285
中环东路周安路;120.772534568979;30.7812846700546
缪家圩路文贤路;120.781310007172;30.7284600034651
宏兴幼儿园北区;120.733680238746;30.7706855764332
市妇幼保健院;120.776519005414;30.7424850021379
城北路同乐路;120.739540214261;30.7728661794902
洪兴路秀园路（智富;120.68293529548;30.7627852800638
越秀北路洪越路;120.728925712016;30.7690903442169
城南街道办事处西;120.728526389732;30.7365044383246
国际中港城西;120.785658829657;30.7415459905268
城南路文昌路;120.736920080532;30.7505264446864
市工商局;120.717796432234;30.7584170706002
秀州路解放路;120.751828074571;30.773997250901
望鹤路放鹤洲路;120.736636374702;30.7449416480276
嘉兴学院越秀校区;120.729040065294;30.7471446838748
常秀街农贸市场;120.717367407039;30.763467243269
泾水公寓东区;120.783530059551;30.7598966517368
嘉州美都（实验小学;120.727697656735;30.7773051686852
康桥花园西;120.780759601892;30.7451347692275
江南摩尔西（牙博士;120.703496569155;30.7641219177878
禾兴公寓;120.743331841204;30.7696631420854
江南摩尔东;120.706969889881;30.7644207953648
长新公寓南区;120.738798318625;30.7309168392165
城南花园;120.739439963307;30.7529720469793
洪兴路友谊街;120.723989937874;30.7665515937654
文昌路农贸市场;120.733789020963;30.7515834086377
南湖科创中心;120.816855768718;30.7449179713482
长水路南湖大道;120.753093000042;30.7237939991448
放鹤洲公园;120.739215840259;30.7482276929747
南溪花园;120.763849966148;30.7585622567282
市科创中心南;120.726345248617;30.733999157918
罗马都市;120.788279719711;30.751221725566
越秀花园;120.726059188588;30.7586620141578
公交东场枢纽站;120.806271646699;30.7461295620393
越秀南路文纬路;120.728932348829;30.7534852482948
巴黎都市;120.772773751712;30.7456663077729
好一家家居;120.685546926204;30.7525969659874
水仙坊;120.765707636371;30.7539971230529
大树金港湾;120.734251509742;30.7339149354757
由拳路新气象路;120.749192042149;30.7326518651488
三景花园;120.775640112094;30.7599437021322
岗山路正原路;120.76142035767;30.8015480476334
嘉城绿都秋菊苑;120.780590650084;30.7749814000803
长中苑（海棠苑）;120.765681368217;30.7470161449712
南江路广益路;120.801515504329;30.7409005155069
东升东路凌塘路;120.762452799831;30.778109049888698
汇龙苑;120.767631051665;30.7452913700526
中山西路招商银行;120.718995005972;30.7607820070063
文贤苑;120.773132063531;30.7280581720393
嘉兴花园;120.688541999966;30.759723999961
南湖区法院;120.759537000806;30.7703659992098
禾兴南路戴梦得;120.74500035085;30.7630055007066
南湖景区（游客服务;120.760936174136;30.7500919852733
龙盛路秀清路;120.69109337071;30.7546466000095
阳光小区;120.738852618226;30.7918853872248
春晓源一期南;120.705035999981;30.7687289999765
龙盛路中山西路;120.693438234323;30.7579323188097
云洲苑小区;120.771345153687;30.7475214309393
万家花园西;120.769954175956;30.7539906609561
蔬菜水产品市场;120.6973048949;30.7489406256665
新东门农贸市场;120.759044888584;30.7698526908025
嘉职院东;120.712515072674;30.7477197427443
府南花园一区;120.747421658831;30.735163769137
市委党校;120.729993781726;30.7515952326699
中环东路南溪西路;120.776292005334;30.7587340020132
紫竹名苑南;120.779125983877;30.7551829050422
同济大学浙江学院;120.776705616068;30.7332868685405
秀洲公园（中投证券;120.705502742743;30.7601888498736
梁林帆影庄（秀水专;120.706987034375;30.7512017763459
亚太路广益路;120.822732069883;30.7379979045288
中山东路安乐路;120.741621588417;30.7636329906604
东塔桥;120.770957572097;30.7616905765637
文桥路新气象路;120.748672146986;30.7357147573088
南湖区消防大队;120.803744865411;30.7539449614697
嘉兴汽车北站南;120.742043274489;30.7876195341278
中环东路望湖路;120.776129005277;30.7507300020065
府南花园二区;120.746923070745;30.7320390919673
江南太阳城;120.757708003725;30.7840909569392
金都佳苑东;120.687859275742;30.7584490557352
昌盛北路禾兴北路;120.73605087382;30.7937917067318
龙盛路秀园路;120.688052441939;30.7531683615647
嘉兴学院梁林校区;120.721348005143;30.7405730060765
昌盛花园西区;120.711847839459;30.784485328205
广益路庆丰路（宁波;120.797001395276;30.7390869257773
昌盛花园东区;120.715271997358;30.7855424542501
嘉兴一中;120.766572841759;30.7427218417712
市第一医院北;120.737837595859;30.7424111285388
中山东路环城东路;120.752735490369;30.7652671933699
三元路禾兴北路;120.740359992096;30.7807937478156
怡和园;120.780662364004;30.7519314602736
亚厦风和苑;120.704040741024;30.7592327099653
望湖路云东路;120.79326556661;30.7509986472654
府南花园三区;120.747776380526;30.7266557106828
吴越路亚厦路;120.709734136842;30.7584411455017
世茂新城;120.776024384422;30.7069061406027
泾水公寓西区;120.779560640111;30.759924513211
澳洲花园西;120.776631005453;30.7446920021561
格林小镇;120.78125944947;30.741195242471
市科技馆;120.724032339451;30.7722917959432
名都绿洲;120.693502177202;30.7617333335441
金都九月洋房;120.682896481231;30.7575965895771
东大营;120.777831955555;30.7638739647318
南湖区行政中心南;120.778182267324;30.7461045683452
万家花园;120.77291797107;30.7549467508611
嘉兴高级中学;120.713627469991;30.7701843195536
亚美路信诚路（嘉兴;120.81142138172;30.7417007955697
洪兴路聚贤路（秀州;120.694390744845;30.764827871301
望湖路农翔路;120.771058180967;30.7511343782237
南湖区中心医院南;120.768241184616;30.7580211378278
殷秀花园;120.698285606546;30.7684078554057
市博物馆;120.761655748638;30.7454750299584
菜花泾（东区）;120.75725250801;30.776324461495
嘉湖骨科医院（月河;120.743154491019;30.7741824697186
城南农贸市场（市第;120.731994097473;30.740368396558
新湖绿都;120.762215767935;30.762866571931
探花苑;120.76949821302;30.7491106285329
环城南路府南街;120.749452742967;30.7589458797664
越秀北路洪兴路;120.728941915716;30.7675746312219
文昌路城南路;120.736844967319;30.7511485465221
南湖国际实验学校西;120.785621407222;30.7453033124385
南湖区人武部;120.784524546273;30.7512769343617
广益路亚欧路;120.814813436524;30.7387030805213
康桥花园北;120.782713892621;30.7465581934285
都市文涛苑;120.772822531397;30.7401364071974
大华城市花园;120.750462941709;30.7386615219881
嘉城绿都;120.779473807282;30.770875595009
交通银行嘉兴分行;120.733219888708;30.7623562609839
金都景苑（财富假日;120.714716007543;30.7608240086913
嘉禾北京城;120.747511449574;30.7757774376062
常秀街洪殷路;120.715906517256;30.770871503431
市检验检疫局南;120.710013222881;30.7516260197189
常秀街同德路;120.715332461578;30.781584564187
双溪花园;120.790417733876;30.7549752876326
东菱阳光乐园;120.75164873993;30.7365093573685
中南公寓;120.782436532954;30.7320484757486
东塔路景湖路;120.769835223229;30.7585803106002